Asset_Class,horizon_years,expected_return_pct,lower_return_pct,upper_return_pct
foreign_other_equity,26,0.07621506639289044,0.0020241201118493812,0.12045693949119096
foreign_other_equity,27,0.07619792179090212,0.002726294664896045,0.11858182849099452
foreign_other_equity,28,0.07604712494272525,0.004019465474886852,0.1177439953664281
foreign_other_equity,29,0.07593292637547089,0.005075013513911486,0.11734921592333158
foreign_other_equity,30,0.07589024476966655,0.006218068470733806,0.11668738469255069
foreign_other_equity,31,0.07594703569057715,0.006130143272567112,0.11570427282298912
foreign_other_equity,32,0.07605735802804281,0.006824717165142324,0.1148572507466612
foreign_other_equity,33,0.0760226622372524,0.008051316525174101,0.1144559472308826
foreign_other_equity,34,0.07606452854114187,0.00842067563904636,0.11325977865650261
foreign_other_equity,35,0.07619873401098243,0.009357386089525521,0.11234257422844074
foreign_other_equity,36,0.07627661129775443,0.010265338069300523,0.11193843052969732
foreign_other_equity,37,0.07626283958653968,0.010837464894815518,0.11121720335584762
foreign_other_equity,38,0.07627706868227868,0.011683304522724258,0.11058368810062502
foreign_other_equity,39,0.07631859419362841,0.012069798047609881,0.11006068012899961
foreign_other_equity,40,0.07637502183601863,0.012506392556504764,0.10944491628735098
foreign_other_equity,41,0.07627998867997454,0.013360906588218313,0.10870701395680094
foreign_other_equity,42,0.07618865855511614,0.013371525685586638,0.1082093052931028
foreign_other_equity,43,0.0761644546011555,0.014708228803147927,0.10779837467985076
foreign_other_equity,44,0.07595823698555448,0.01518549958814197,0.10680149019817131
foreign_other_equity,45,0.07600568471486668,0.014944476744491064,0.10622054069308073
foreign_other_equity,46,0.07598519023044936,0.01580858402978258,0.10600446979449796
foreign_other_equity,47,0.07601330098870407,0.016281586750914068,0.10553403365130909
foreign_other_equity,48,0.07600976781411006,0.017201879150671173,0.10519138235703807
foreign_other_equity,49,0.07591417543910794,0.01786523169130727,0.10510860556848178
foreign_other_equity,50,0.07603767233127567,0.018337489313099642,0.10460136290709854
